S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,Predicted Soil Moisture
0.16105,0.20735,0.28215,0.32115,0.31965,0.316436,0.398111,0.379301,0.315075,2021,6,0.10603013
0.24965,0.27955,0.29895,0.3135,0.3274,0.228945,0.310153,0.361275,0.325264,2021,2,0.08751149
0.077,0.1419,0.2779,0.3192,0.3419,0.073941,0.292498,0.199726,0.128419,2022,2,0.08140666
0.14755,0.1585,0.1445,0.1518,0.1509,0.135019,0.153788,0.145318,0.092339,2023,11,0.0976203
0.1603,0.2012,0.25415,0.279,0.2898,0.144011,0.279476,0.303924,0.235944,2023,3,0.09424171
0.2062,0.2412,0.2644,0.2843,0.3121,0.187365,0.279738,0.327753,0.25397,2022,12,0.09636147
0.2699,0.287,0.3013,0.3115,0.3327,0.13187,0.328605,0.247013,0.196,2021,1,0.10613406
0.2746,0.3074,0.3149,0.3319,0.3151,0.280508,0.34835,0.372454,0.321716,2021,9,0.1486054
0.2299,0.25705,0.28185,0.2984,0.29795,0.199011,0.29522,0.338423,0.290779,2019,6,0.083691925
0.3177,0.35315,0.3616,0.3792,0.37595,0.295756,0.375355,0.429228,0.345669,2021,5,0.08701054
0.1464,0.1793,0.2846,0.3545,0.3639,0.140148,0.325181,0.232561,0.194226,2021,2,0.08601576
0.2188,0.2731,0.3263,0.3524,0.3499,0.199121,0.330888,0.333074,0.259195,2023,9,0.13099954
0.0804,0.1364,0.2524,0.2835,0.2875,0.075646,0.307251,0.217368,0.125476,2023,10,0.11197469
0.2694,0.2975,0.2953,0.3036,0.2949,0.1344,0.186705,0.175155,0.153293,2020,6,0.10349988
0.1053,0.1544,0.3145,0.3885,0.3705,0.233593,0.313934,0.34802,0.289954,2021,9,0.1609864
0.10955,0.1344,0.0785,0.0843,0.06945,0.121049,0.123991,0.090703,0.067905,2019,10,0.13022399
0.1402,0.1613,0.1782,0.1957,0.2057,0.144878,0.234706,0.340898,0.293226,2023,4,0.09101506
0.1417,0.18555,0.27055,0.2951,0.3036,0.130096,0.29203,0.256019,0.206258,2022,12,0.102440864
0.1093,0.1505,0.2344,0.2632,0.2675,0.093453,0.260378,0.155809,0.101758,2022,12,0.096544966
0.1527,0.205,0.2931,0.3269,0.3174,0.202366,0.420895,0.285403,0.242035,2023,6,0.12191338
0.1768,0.2084,0.2544,0.2819,0.2659,0.103105,0.265726,0.180696,0.11449,2020,7,0.12807435
0.2011,0.23375,0.27215,0.29165,0.2985,0.196811,0.310593,0.316753,0.266221,2020,10,0.10756849
0.2729,0.3048,0.3232,0.332,0.3232,0.75062,0.76151,0.559633,0.416165,2023,7,0.17798819
0.2171,0.2409,0.2476,0.2631,0.2689,0.192109,0.263815,0.304158,0.248209,2023,11,0.10386724
0.2886,0.3203,0.3269,0.3414,0.3428,0.253255,0.324219,0.399486,0.356999,2019,6,0.08637591
0.28715,0.3133,0.3084,0.32005,0.3072,0.270938,0.355954,0.400243,0.333266,2020,7,0.121150844
0.23135,0.27745,0.31905,0.34495,0.35295,0.188465,0.3291,0.332166,0.244098,2022,10,0.11396579
0.1217,0.1604,0.1935,0.2141,0.2323,0.150268,0.236178,0.254575,0.207468,2020,11,0.09929871
0.26055,0.29545,0.31455,0.3267,0.321,0.222936,0.306426,0.385324,0.299826,2023,6,0.12716019
0.1681,0.2037,0.2612,0.2802,0.278,0.571155,0.592165,0.40951,0.287438,2023,7,0.17880216
0.2339,0.2733,0.2926,0.3085,0.3079,0.231049,0.326611,0.405605,0.325704,2023,10,0.11282606
0.11805,0.17135,0.21855,0.2413,0.2199,0.168033,0.34285,0.28345,0.202339,2020,7,0.12173172
0.2747,0.3132,0.3389,0.3559,0.3417,0.158628,0.169614,0.110461,0.096409,2019,8,0.13608263
0.1362,0.1883,0.2634,0.2952,0.3033,0.109403,0.292484,0.270828,0.179445,2022,5,0.06568176
0.232,0.2528,0.2589,0.2699,0.2812,0.215374,0.274416,0.367944,0.338808,2022,3,0.08705973
0.20755,0.2453,0.2827,0.3062,0.32525,0.18379,0.286681,0.353479,0.298864,2022,3,0.07795624
0.2264,0.2546,0.2661,0.2818,0.2849,0.193305,0.277964,0.328825,0.281883,2020,5,0.07421935
0.2999,0.3253,0.3262,0.3397,0.3281,0.28136,0.330915,0.398153,0.365634,2019,6,0.08972435
0.2401,0.27465,0.2924,0.3104,0.32435,0.211483,0.303951,0.382739,0.323421,2022,4,0.056465875
0.17385,0.22265,0.31415,0.3561,0.3447,0.090675,0.24693,0.196935,0.135198,2021,7,0.11838216
0.2206,0.2564,0.2938,0.311,0.3273,0.205488,0.309314,0.337584,0.28026,2021,11,0.09946003
0.1378,0.1682,0.2167,0.2336,0.2546,0.241705,0.300638,0.373953,0.35759,2020,12,0.098762654
0.1715,0.2145,0.285,0.3095,0.30995,0.090593,0.26244,0.179775,0.124748,2021,10,0.12644559
0.2317,0.2772,0.326,0.3446,0.3398,0.22427,0.341296,0.357191,0.29291,2019,10,0.12193052
0.2428,0.2636,0.2713,0.2815,0.2925,0.229248,0.284798,0.357865,0.32041,2022,3,0.080535546
0.1278,0.1432,0.1492,0.1569,0.167,0.11174,0.155575,0.18379,0.147958,2021,3,0.07671091
0.1968,0.2305,0.26875,0.2923,0.28295,0.353094,0.404313,0.409648,0.327258,2019,7,0.12096493
0.1342,0.1677,0.1943,0.2151,0.2294,0.12582,0.241348,0.328743,0.228423,2022,12,0.10515189
0.0681,0.1475,0.2951,0.3497,0.3696,0.077558,0.348213,0.138676,0.071961,2020,10,0.10404607
0.1445,0.1676,0.1838,0.195,0.2022,0.12527,0.18368,0.187874,0.141674,2020,4,0.07841276
0.232,0.274,0.3229,0.3435,0.335,0.15992,0.367091,0.289033,0.215718,2023,7,0.16854621
0.2238,0.25755,0.2883,0.30685,0.32695,0.208911,0.317646,0.349354,0.285265,2022,12,0.09717827
0.0955,0.1419,0.2483,0.285,0.3032,0.188548,0.226786,0.283299,0.264365,2022,1,0.12499737
0.2977,0.32855,0.33,0.33775,0.32335,0.398648,0.434178,0.29731,0.225975,2020,6,0.110239364
0.35435,0.38535,0.39205,0.40555,0.4109,0.329678,0.403075,0.42524,0.345751,2022,6,0.08107538
0.1971,0.2286,0.253,0.272,0.2855,0.274334,0.336044,0.319283,0.299868,2020,3,0.101158485
0.1852,0.22095,0.2646,0.28945,0.30175,0.16751,0.316203,0.311761,0.240963,2021,4,0.06568721
0.4409,0.4792,0.4576,0.45975,0.4443,0.22636,0.391965,0.291054,0.206698,2021,9,0.15814802
0.1996,0.2324,0.2557,0.2784,0.3086,0.223528,0.265053,0.292951,0.239189,2023,1,0.08515132
0.1577,0.1915,0.248,0.2727,0.278,0.148219,0.332744,0.234335,0.172199,2023,5,0.08594535
0.1592,0.1826,0.2101,0.229,0.2416,0.140821,0.237319,0.292401,0.244331,2021,11,0.10308831
0.0361,0.08815,0.3099,0.4143,0.427,0.054623,0.392818,0.14584,0.092655,2023,2,0.087937996
0.2644,0.2947,0.3053,0.3157,0.3258,0.24704,0.30534,0.36683,0.344143,2022,3,0.0839556
0.1075,0.1445,0.2404,0.2753,0.2897,0.198833,0.279311,0.311143,0.26189,2022,1,0.12500869
0.0663,0.1325,0.2794,0.3477,0.3459,0.223803,0.311473,0.345036,0.277978,2023,7,0.17317484
0.1898,0.2265,0.26615,0.2997,0.28825,0.233496,0.278596,0.338491,0.291398,2020,7,0.12486365
0.31865,0.35255,0.35975,0.3735,0.36135,0.282488,0.352063,0.411394,0.362375,2023,6,0.13209759
0.27595,0.29625,0.2988,0.3084,0.30035,0.272244,0.311033,0.381378,0.36441,2020,4,0.07557555
0.13865,0.17565,0.22845,0.255,0.27155,0.12142,0.271804,0.277084,0.223321,2023,3,0.0972444
0.2328,0.26955,0.28585,0.30345,0.31125,0.219966,0.304158,0.360203,0.317536,2023,3,0.09410596
0.19895,0.2431,0.288,0.3121,0.32155,0.17994,0.32987,0.331713,0.248113,2022,10,0.114363894
0.2285,0.2497,0.2693,0.2828,0.30395,0.210204,0.380319,0.2697,0.228808,2021,1,0.1110772
0.2002,0.2328,0.2538,0.2757,0.2894,0.181741,0.290559,0.372179,0.303498,2019,4,0.07303382
0.04805,0.0946,0.2322,0.2857,0.29395,0.121778,0.321166,0.13803,0.100011,2023,3,0.11988097
0.23575,0.2551,0.2523,0.26395,0.2558,0.195423,0.225233,0.253805,0.20403,2019,6,0.0775357
0.1842,0.2051,0.214,0.2306,0.2355,0.184986,0.25661,0.311376,0.283079,2019,5,0.0739592
0.1232,0.18665,0.29425,0.32245,0.32355,0.120994,0.32536,0.260061,0.1784,2022,9,0.14792512
0.27485,0.3006,0.3091,0.3205,0.31725,0.27718,0.334696,0.347058,0.317481,2019,11,0.12761268
0.2902,0.3165,0.3205,0.3325,0.33715,0.260034,0.310923,0.384526,0.354263,2022,4,0.06064124
0.1976,0.2359,0.2779,0.302,0.2921,0.413786,0.482894,0.457965,0.364671,2021,7,0.12818637
0.18395,0.21375,0.2475,0.26495,0.2822,0.177231,0.268256,0.314223,0.263224,2022,2,0.09010314
0.19545,0.2266,0.2635,0.2804,0.28555,0.256156,0.323256,0.382739,0.353438,2019,5,0.0720054
0.15935,0.20685,0.2914,0.3207,0.3364,0.138608,0.320053,0.275324,0.204223,2022,12,0.101173535
0.17945,0.204,0.24265,0.26495,0.2619,0.162436,0.254465,0.252554,0.197293,2021,5,0.08909167
0.1816,0.22485,0.2962,0.33735,0.325,0.499078,0.649461,0.50653,0.356463,2020,7,0.1260866
0.1808,0.2156,0.2667,0.2854,0.2948,0.45461,0.51577,0.450196,0.37442,2022,12,0.104944214
0.06675,0.1187,0.2508,0.292,0.31195,0.190693,0.32745,0.326818,0.21602,2023,1,0.08990102
0.0967,0.1297,0.1737,0.189,0.2016,0.184285,0.31007,0.331245,0.244015,2022,11,0.10466621
0.2668,0.2984,0.3228,0.3384,0.34655,0.24506,0.345036,0.40445,0.33625,2020,10,0.11362674
0.3097,0.3357,0.3325,0.3395,0.3242,0.286874,0.329526,0.396296,0.365373,2019,6,0.10006348
0.2331,0.2572,0.2749,0.2877,0.2988,0.229055,0.297338,0.361798,0.340265,2020,2,0.098304674
0.2546,0.2822,0.2858,0.2971,0.2911,0.938583,0.91089,0.479883,0.370268,2022,6,0.07104597
0.1062,0.14145,0.22,0.24915,0.26115,0.147531,0.291123,0.260254,0.185908,2023,1,0.09772658
0.1024,0.12055,0.1444,0.157,0.16495,0.687123,0.689556,0.404656,0.357384,2019,12,0.12808928
0.25405,0.2865,0.3037,0.32105,0.33065,0.232768,0.319365,0.396324,0.35429,2022,5,0.05592854
0.2178,0.24755,0.2835,0.3029,0.3054,0.396998,0.455339,0.2675,0.251165,2020,5,0.07094934
0.2572,0.305,0.3344,0.3588,0.371,0.219581,0.34043,0.359515,0.289926,2022,11,0.09810266
0.1682,0.1961,0.2193,0.2304,0.2369,0.21195,0.292443,0.262413,0.237498,2019,4,0.07303184
0.17655,0.20415,0.2324,0.24585,0.2593,0.281841,0.353603,0.389765,0.33724,2022,1,0.122261874
0.13705,0.1582,0.17115,0.18395,0.1842,0.160883,0.226965,0.256486,0.197389,2021,5,0.08537559
0.2728,0.307,0.3206,0.33775,0.32785,0.110915,0.336938,0.27124,0.18258,2019,9,0.1225359
0.24665,0.2847,0.30215,0.32425,0.31355,0.24033,0.307595,0.364438,0.308503,2021,7,0.12409618
0.27925,0.3102,0.31355,0.3273,0.31455,0.242571,0.340155,0.372083,0.29665,2019,8,0.13959378
0.1034,0.1329,0.188,0.2141,0.2353,0.079799,0.243561,0.244716,0.152715,2020,12,0.09717334
0.1886,0.2225,0.2502,0.2702,0.286,0.183955,0.292236,0.364561,0.276795,2020,5,0.072013125
0.0928,0.1365,0.2216,0.2491,0.2579,0.095254,0.252788,0.256266,0.184766,2023,12,0.10513413
0.31295,0.34585,0.35195,0.37015,0.35215,0.328798,0.454926,0.354799,0.241499,2019,9,0.13347894
0.1477,0.1718,0.1934,0.2109,0.2153,0.160663,0.26772,0.259058,0.194323,2019,11,0.13419686
0.236,0.2694,0.2846,0.3039,0.30165,0.264805,0.346274,0.375616,0.325044,2023,6,0.12768687
0.1507,0.16605,0.176,0.18335,0.19085,0.053248,0.366225,0.156029,0.088943,2020,1,0.122530974
0.2667,0.2941,0.288,0.3092,0.2904,0.295055,0.337598,0.388858,0.32855,2020,7,0.11772257
0.15515,0.18595,0.2194,0.236,0.2474,0.146239,0.25078,0.25573,0.188396,2022,4,0.061416127
0.1582,0.1871,0.2277,0.2522,0.2648,0.238405,0.321455,0.354194,0.316368,2020,3,0.100553975
0.26445,0.29205,0.30745,0.32295,0.3353,0.253104,0.331176,0.395086,0.361853,2021,3,0.08169699
0.2107,0.2375,0.251,0.262,0.27545,0.186471,0.25507,0.315556,0.286063,2022,2,0.0860283
0.2501,0.2911,0.3139,0.3357,0.3375,0.132393,0.247494,0.266551,0.18764,2022,11,0.10141816
0.1485,0.1797,0.2114,0.2321,0.2289,0.451076,0.491983,0.414611,0.343015,2022,5,0.06567745
0.208,0.252,0.3103,0.3318,0.3349,0.455903,0.558464,0.431029,0.330626,2021,10,0.13018917
0.19375,0.2267,0.25405,0.27395,0.29385,0.16564,0.28664,0.35616,0.291494,2022,4,0.058950614
0.10535,0.14695,0.219,0.24805,0.24835,0.194873,0.322253,0.32162,0.241719,2023,8,0.14072624
0.21845,0.265,0.33845,0.3691,0.34535,0.430988,0.513914,0.3907,0.266483,2020,8,0.16134368
0.1613,0.1997,0.2676,0.297,0.3066,0.148123,0.320273,0.293419,0.213105,2021,5,0.087157905
0.173,0.2122,0.2562,0.279,0.2971,0.43844,0.490168,0.364548,0.275585,2019,3,0.07634898
0.2794,0.3087,0.311,0.327,0.3227,0.269948,0.315295,0.34197,0.274856,2022,6,0.07673936
0.2519,0.2744,0.27975,0.28815,0.30075,0.082948,0.325525,0.170411,0.108784,2022,1,0.12494438
0.76185,0.79095,0.6545,0.65085,0.60945,0.663569,0.556168,0.106886,0.074588,2020,5,0.07434794
0.0463,0.10465,0.2879,0.39845,0.39105,0.306756,0.394028,0.385379,0.329705,2021,8,0.12212186
0.2433,0.27315,0.2899,0.3012,0.3074,0.23736,0.293694,0.361358,0.330819,2019,3,0.07301987
0.1112,0.1907,0.3707,0.4276,0.4386,0.161199,0.418736,0.148233,0.105649,2023,8,0.12884608
0.3133,0.3349,0.3311,0.348,0.3274,0.163385,0.358745,0.325938,0.236178,2021,9,0.15016045
0.2911,0.3067,0.3081,0.3155,0.3232,0.185688,0.276671,0.317358,0.280329,2020,12,0.10852721
0.1082,0.1534,0.2918,0.3717,0.3553,0.222758,0.434356,0.368618,0.258109,2020,7,0.12583381
0.259,0.29835,0.31985,0.3361,0.33835,0.243259,0.331878,0.385131,0.323353,2023,3,0.09744116
0.1916,0.23825,0.29335,0.32405,0.32585,0.174316,0.290366,0.289473,0.222043,2021,6,0.1084652
0.1544,0.2081,0.2969,0.33,0.3302,0.116278,0.34934,0.268985,0.168583,2023,6,0.13062927
0.16185,0.20005,0.26845,0.2935,0.2868,0.141275,0.306,0.23505,0.169545,2019,6,0.086661816
0.3143,0.3564,0.3805,0.3979,0.3832,0.154805,0.498473,0.23406,0.184753,2019,8,0.13148667
0.1953,0.2116,0.2208,0.23185,0.2374,0.18863,0.24517,0.302838,0.261505,2021,4,0.065618135
0.23025,0.2637,0.30655,0.3297,0.3357,0.216089,0.334133,0.356834,0.297008,2020,10,0.10363129
0.1958,0.2401,0.3126,0.3376,0.3483,0.176846,0.322404,0.290394,0.246944,2022,2,0.08368253
0.1768,0.2116,0.2454,0.2675,0.2766,0.163399,0.301655,0.314759,0.246421,2020,4,0.07903712
0.0913,0.1311,0.2026,0.2291,0.2478,0.09766,0.243135,0.213806,0.137494,2020,10,0.11231154
0.1746,0.2014,0.2249,0.2445,0.2639,0.167001,0.274884,0.348584,0.273908,2021,4,0.070157036
0.2683,0.2971,0.3065,0.3203,0.3047,0.125683,0.341736,0.229715,0.15563,2021,6,0.103878945
0.2914,0.3153,0.2914,0.299,0.2951,0.231544,0.2664,0.291343,0.249735,2020,4,0.07381334
0.1234,0.1682,0.2248,0.25335,0.2652,0.111933,0.252155,0.260254,0.185358,2023,11,0.105528034
0.1882,0.2235,0.2733,0.299,0.2881,0.23406,0.284729,0.330393,0.277524,2020,6,0.102359734
0.18535,0.2128,0.234,0.25355,0.2705,0.177094,0.281566,0.346343,0.303814,2022,3,0.07911381
0.28615,0.30545,0.307,0.31365,0.318,0.208746,0.340389,0.323848,0.269439,2019,2,0.088305734
0.1537,0.2,0.28855,0.32735,0.3238,0.126233,0.325071,0.225755,0.144836,2023,6,0.12372649
0.15315,0.18455,0.21865,0.2387,0.2484,0.13726,0.223926,0.194419,0.169133,2023,3,0.096995644
0.162,0.226,0.3574,0.3937,0.3722,0.228821,0.282611,0.315364,0.261533,2022,7,0.1864488
0.0826,0.1103,0.1671,0.1886,0.2013,0.12428,0.256033,0.256321,0.193388,2023,12,0.10950377
0.1601,0.1924,0.2347,0.25335,0.27085,0.202064,0.240371,0.315873,0.298933,2022,1,0.12922572
0.07565,0.10705,0.18575,0.21825,0.23115,0.21437,0.351719,0.25683,0.219664,2021,1,0.11615107
0.1833,0.2131,0.2336,0.2538,0.2538,0.08424,0.171113,0.161735,0.116223,2020,6,0.10657796
0.191,0.2319,0.2952,0.3211,0.3044,0.325855,0.362458,0.109293,0.057166,2019,7,0.11422403
0.1831,0.21245,0.2429,0.26035,0.27715,0.290751,0.44196,0.27542,0.245074,2019,1,0.094901666
0.2702,0.3021,0.3146,0.3316,0.34285,0.244043,0.314773,0.378105,0.346219,2021,4,0.06651051
0.1612,0.2064,0.2628,0.289,0.2939,0.160965,0.372468,0.319008,0.203013,2023,6,0.12580606
0.19765,0.2433,0.31155,0.34195,0.33865,0.117708,0.321235,0.226553,0.154118,2020,9,0.14122172
0.12915,0.16185,0.1949,0.21305,0.22325,0.198351,0.307911,0.235586,0.182511,2023,3,0.09470715
0.10715,0.1574,0.27785,0.31455,0.3357,0.117419,0.281071,0.222318,0.175224,2019,1,0.087556675
0.23435,0.2601,0.27975,0.2934,0.3146,0.18863,0.271776,0.3214,0.282226,2022,1,0.121336244
0.23725,0.2738,0.3048,0.32375,0.31605,0.05938,0.364286,0.138113,0.069569,2019,9,0.1344645
0.05825,0.11975,0.3041,0.40665,0.40535,0.126961,0.391979,0.245184,0.15563,2021,8,0.1227598
0.1693,0.198,0.2288,0.2447,0.252,0.135225,0.226553,0.223748,0.166039,2020,4,0.07388194
0.14885,0.1791,0.2075,0.22845,0.24435,0.142513,0.262743,0.328316,0.244771,2019,4,0.07541222
0.2777,0.29745,0.28955,0.29825,0.29215,0.243369,0.279325,0.294423,0.214384,2023,5,0.08344997
0.1088,0.1445,0.2081,0.238,0.2568,0.164595,0.268435,0.341695,0.302288,2021,1,0.110542744
0.1239,0.1521,0.19555,0.2138,0.22525,0.122781,0.204951,0.229014,0.191339,2022,11,0.09618867
0.2266,0.26035,0.2934,0.31195,0.32685,0.230884,0.317468,0.367229,0.333211,2020,2,0.09552327
0.153,0.1807,0.2108,0.2296,0.2487,0.163234,0.280796,0.292786,0.220021,2021,4,0.06561275
0.1547,0.1831,0.2286,0.2531,0.2746,0.332826,0.455463,0.365895,0.290504,2021,1,0.10845563
0.2534,0.28565,0.30665,0.328,0.313,0.2906,0.478851,0.390989,0.277909,2020,7,0.12885231
0.1741,0.21,0.2633,0.2873,0.3088,0.164004,0.308214,0.347621,0.271144,2021,11,0.105461024
0.23925,0.27315,0.2872,0.3058,0.29895,0.239093,0.383908,0.330626,0.255469,2020,6,0.10581298
0.3486,0.3783,0.3844,0.4003,0.38715,0.309809,0.381831,0.427619,0.360546,2023,6,0.12999535
0.2056,0.224,0.2334,0.2433,0.2574,0.190445,0.239313,0.318224,0.303278,2022,2,0.08753738
0.16365,0.1995,0.21885,0.2425,0.2523,0.160291,0.27443,0.357068,0.286173,2023,10,0.11290034
0.229,0.2586,0.2737,0.2848,0.2741,0.191435,0.283203,0.246325,0.189345,2023,9,0.1381938
0.3175,0.3461,0.3501,0.3611,0.3416,0.1377,0.277881,0.234184,0.163096,2019,7,0.11959592
0.16685,0.18625,0.19685,0.21075,0.212,0.597253,0.60432,0.25771,0.255125,2020,5,0.0725241
0.12905,0.15525,0.1936,0.2135,0.2281,0.123826,0.23901,0.263031,0.220118,2020,11,0.09890805
0.0927,0.14425,0.26275,0.3034,0.31985,0.160965,0.283024,0.282006,0.201871,2019,2,0.09051568
0.2617,0.2933,0.32275,0.3362,0.34865,0.234789,0.316285,0.352434,0.309451,2023,1,0.09036022
0.2985,0.32435,0.32015,0.33155,0.3177,0.256844,0.303635,0.359006,0.319338,2023,6,0.14319485
0.1803,0.2408,0.3174,0.3474,0.3392,0.166754,0.315309,0.325236,0.252018,2023,9,0.14651804
0.2304,0.27595,0.31525,0.33655,0.34,0.198654,0.323985,0.341819,0.285691,2022,10,0.109649844
0.1543,0.2167,0.2818,0.311,0.3161,0.209489,0.387221,0.351444,0.259113,2022,9,0.1558886
0.11375,0.1585,0.2554,0.2977,0.29895,0.104136,0.30655,0.211826,0.145909,2019,10,0.14139172
0.0897,0.1425,0.2477,0.2841,0.2732,0.17939,0.29357,0.312023,0.241485,2021,7,0.12375146
0.10285,0.1578,0.29215,0.33725,0.33555,0.148659,0.211606,0.277249,0.223046,2022,6,0.08021359
0.2982,0.32065,0.3183,0.3272,0.3388,0.275255,0.316863,0.365276,0.327643,2022,2,0.10074962
0.06955,0.1461,0.31715,0.3716,0.3661,0.082343,0.307636,0.239643,0.143159,2020,9,0.13990846
0.1601,0.2015,0.2766,0.3079,0.2993,0.309273,0.365029,0.428004,0.37827,2020,6,0.10420491
0.2695,0.2982,0.3121,0.325,0.328,0.263691,0.339688,0.415106,0.380044,2020,4,0.0761405
0.1543,0.2098,0.3279,0.3664,0.3643,0.168335,0.292828,0.229963,0.165888,2023,7,0.15903346
0.12205,0.17545,0.268,0.3008,0.3033,0.112978,0.319516,0.269081,0.185633,2023,10,0.11710035
0.2633,0.295,0.3167,0.3371,0.326,0.139735,0.35484,0.301655,0.21558,2021,8,0.11970495
0.1571,0.1886,0.2252,0.2485,0.2707,0.414378,0.54525,0.378573,0.301861,2021,1,0.10951543
0.19325,0.23195,0.27105,0.29265,0.3108,0.160181,0.315171,0.310098,0.229784,2021,4,0.06721595
0.1863,0.2143,0.23,0.253,0.2656,0.148796,0.339303,0.306468,0.231695,2019,5,0.07495341
0.17755,0.21615,0.2697,0.29415,0.3104,0.145386,0.285746,0.249639,0.193993,2023,4,0.08192628
0.1857,0.2432,0.3556,0.3911,0.3604,0.106845,0.291563,0.185798,0.116663,2020,8,0.16112636
0.1621,0.1916,0.2307,0.2547,0.2787,0.14419,0.266455,0.322459,0.252609,2020,11,0.1026694
0.158,0.2032,0.2909,0.3243,0.3213,0.337295,0.42766,0.428293,0.352255,2021,6,0.106195524
0.0836,0.1447,0.2787,0.3206,0.3131,0.123606,0.206326,0.25386,0.223115,2021,9,0.152308
0.26905,0.29145,0.3004,0.30985,0.3218,0.344528,0.436625,0.397575,0.334573,2023,1,0.10368853
0.1716,0.1886,0.1952,0.2081,0.221,0.24286,0.28114,0.31018,0.259676,2020,1,0.11588093
0.0866,0.163,0.3113,0.3707,0.3648,0.203068,0.324659,0.212748,0.149209,2022,7,0.19058493
0.2154,0.2439,0.2624,0.2777,0.2953,0.197293,0.343895,0.251316,0.189043,2019,1,0.09208546
0.1336,0.1615,0.19575,0.21525,0.2355,0.28829,0.35187,0.403075,0.378298,2019,12,0.12522447
0.2251,0.2565,0.2765,0.2885,0.2855,0.212968,0.296609,0.338753,0.293254,2021,10,0.12078787
0.24825,0.2932,0.3491,0.3728,0.36455,0.359543,0.466023,0.446525,0.354373,2019,7,0.122017115
0.3097,0.3432,0.3537,0.3654,0.3691,0.258645,0.306206,0.380979,0.346659,2022,6,0.08134611
0.2535,0.2978,0.34655,0.3753,0.3564,0.450293,0.620628,0.429695,0.2796,2022,8,0.21260092
0.2555,0.278,0.2913,0.3033,0.3055,0.328976,0.367834,0.32294,0.298396,2023,5,0.08285589
0.2686,0.2886,0.3017,0.3089,0.319,0.16267,0.283753,0.359378,0.279545,2023,1,0.08906643
0.05165,0.1047,0.2815,0.35195,0.3651,0.06158,0.339523,0.139776,0.084845,2021,2,0.09088781
0.0721,0.1243,0.2457,0.2845,0.2806,0.502309,0.598971,0.368233,0.232891,2023,9,0.13695146
0.15195,0.1877,0.2285,0.253,0.27305,0.373595,0.439444,0.266001,0.239189,2019,2,0.082498536
0.1851,0.2193,0.2594,0.2801,0.2946,0.08127,0.245129,0.14771,0.091198,2022,1,0.123079754
0.1717,0.2046,0.2594,0.2903,0.2808,0.089891,0.127016,0.127484,0.097633,2020,6,0.10596198
0.2715,0.2973,0.3072,0.3195,0.32865,0.258233,0.316326,0.368851,0.339468,2021,3,0.08334807
0.23,0.25395,0.2765,0.288,0.3049,0.11471,0.186513,0.199905,0.166878,2021,1,0.109555446
0.0868,0.1257,0.1859,0.2087,0.2282,0.074711,0.218138,0.23274,0.156111,2023,12,0.10686382
0.1448,0.1887,0.2547,0.28505,0.2758,0.445288,0.547065,0.372839,0.245706,2019,7,0.12268755
0.1352,0.1642,0.2063,0.2242,0.235,0.130646,0.228093,0.232548,0.194928,2022,12,0.09580111
0.2073,0.2469,0.2852,0.3093,0.3173,0.135005,0.290724,0.297461,0.218605,2022,11,0.09987941
0.1776,0.20905,0.2342,0.25535,0.25505,0.307128,0.355088,0.427578,0.378518,2020,6,0.10708443
0.1679,0.1999,0.229,0.25335,0.24775,0.214411,0.297118,0.343785,0.29533,2020,6,0.10653567
0.0594,0.0666,0.0725,0.0791,0.0666,0.2378,0.137673,0.112153,0.097523,2021,9,0.15498002
0.145,0.17645,0.23135,0.25795,0.27415,0.131898,0.273028,0.227213,0.160085,2021,4,0.06546054
0.21475,0.2378,0.24575,0.2577,0.27085,0.117488,0.255015,0.189084,0.123771,2020,3,0.10582588
0.1794,0.2271,0.293,0.3246,0.3398,0.165901,0.330241,0.344885,0.255675,2022,10,0.116163895
0.07605,0.10815,0.17505,0.2016,0.21995,0.10327,0.255263,0.217615,0.163248,2019,12,0.10817388
0.3137,0.346,0.3556,0.3688,0.3667,0.284193,0.34087,0.404931,0.369429,2022,5,0.05819029
0.0362,0.0852,0.2921,0.38145,0.3903,0.647234,0.725691,0.267198,0.260708,2019,2,0.10186646
0.2545,0.2812,0.2901,0.3012,0.3109,0.118271,0.279806,0.260983,0.196041,2020,3,0.09918082
0.2084,0.2483,0.2913,0.3126,0.3155,0.169036,0.31722,0.317578,0.255001,2020,4,0.073976696
0.1871,0.2164,0.2416,0.2608,0.2769,0.147463,0.25969,0.335013,0.268848,2019,3,0.077596426
0.3168,0.3477,0.34955,0.3624,0.3562,0.296801,0.355088,0.420648,0.371106,2021,5,0.095914006
0.1552,0.2109,0.32575,0.36505,0.36125,0.173285,0.394,0.314305,0.210025,2023,7,0.16971365
0.3251,0.3625,0.3731,0.3824,0.3795,0.27641,0.34252,0.415588,0.366665,2022,4,0.071479134
0.2991,0.32525,0.3241,0.34175,0.3245,0.60157,0.681031,0.376125,0.278074,2019,7,0.11754296
0.1443,0.1907,0.2849,0.31665,0.3044,0.263788,0.319228,0.37255,0.323545,2019,7,0.11193648
0.0734,0.1093,0.2722,0.3653,0.3747,0.059256,0.372688,0.163866,0.081449,2023,4,0.0840192
0.3082,0.3413,0.3423,0.3542,0.3358,0.088613,0.366486,0.186361,0.102239,2019,7,0.11501103
0.1627,0.1871,0.2095,0.2245,0.2423,0.362334,0.48662,0.373513,0.312325,2022,1,0.12353863
