S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.08125,0.12195,0.214,0.24825,0.2602,0.090813,0.227185,0.211854,0.146789,2019,1,0.0796
0.0611,0.1017,0.17845,0.2029,0.22055,0.002826,0.003321,0.016425,0.014239,2019,1,0.092901
0.05215,0.0585,0.04885,0.04485,0.0391,-0.0006,-0.00227,0.00911,0.007831,2019,1,0.235942
0.12615,0.16665,0.2052,0.22485,0.23865,0.318086,0.419163,0.349601,0.251646,2019,1,0.097481
0.03525,0.03255,0.0302,0.02985,0.0274,0.072333,0.263939,0.209035,0.135596,2019,1,0.124445
0.1487,0.1803,0.21495,0.23285,0.24695,-0.00245,0.003101,0.018529,0.018487,2019,1,0.114991
0.0647,0.1055,0.1604,0.1803,0.194,0.117103,0.234569,0.298726,0.225178,2019,1,0.236715
0.0517,0.0942,0.1956,0.2327,0.2503,0.060329,0.194969,0.213559,0.139446,2019,1,0.083164
0.04365,0.0401,0.0371,0.0361,0.0331,0.00218,0.001314,0.007157,0.006704,2019,1,0.118816
0.10055,0.1327,0.19055,0.2077,0.20155,0.054843,0.196715,0.194309,0.120045,2019,1,0.148889
0.09515,0.12415,0.1864,0.2165,0.2383,0.067616,0.249598,0.18049,0.10492,2019,1,0.102772
0.11225,0.14585,0.18505,0.20175,0.20905,0.065595,0.205488,0.162175,0.095515,2019,1,0.088981
0.05245,0.05195,0.0457,0.04305,0.03845,0.148274,0.274265,0.330599,0.249515,2019,1,0.106053
0.0319,0.0325,0.0282,0.0266,0.02335,0.103627,0.236769,0.161721,0.119866,2019,1,0.095204
0.024,0.0238,0.02025,0.01995,0.0174,-0.0056,-0.00619,0.003335,0.003857,2019,1,0.112721
0.0835,0.1198,0.1703,0.1926,0.2109,0.091197,0.220846,0.230691,0.1619,2019,1,0.109573
0.0375,0.0776,0.1691,0.2,0.2205,0.086908,0.271199,0.244689,0.153471,2019,1,0.065675
0.1151,0.15005,0.1856,0.1982,0.1942,0.018102,0.059738,0.100218,0.083168,2019,1,0.083733
0.135,0.1593,0.1837,0.2001,0.211,-0.00482,-0.00245,0.007446,0.007116,2019,1,0.110567
0.0321,0.0282,0.0268,0.0266,0.0231,0.063216,0.22218,0.164554,0.102651,2019,1,0.154393
0.023,0.0239,0.02,0.01855,0.0167,0.088654,0.182745,0.137645,0.099571,2019,1,0.150189
0.07555,0.1143,0.21445,0.262,0.2679,0.00768,0.007295,0.018955,0.015242,2019,1,0.102148
0.0624,0.0523,0.0501,0.0492,0.0467,0.003624,-0.0014,0.014954,0.013551,2019,1,0.077931
0.02335,0.0242,0.02045,0.0192,0.01735,0.102857,0.179899,0.150735,0.090483,2019,1,0.128809
0.04505,0.08555,0.16685,0.19595,0.2119,0.102459,0.342066,0.220351,0.141619,2019,1,0.140654
0.1207,0.1566,0.2026,0.22565,0.24085,0.000709,0.001245,0.009124,0.008711,2019,1,0.061836
0.1418,0.1751,0.2082,0.2276,0.2423,0.198901,0.318444,0.301985,0.22834,2019,1,0.130778
